id,feedId,timestamp,power,created_at,updated_at
65877,458165108,"2017-07-16 20:22:58",194,"2017-07-17 04:23:01","2017-07-17 04:23:01"
65878,142561308,"2017-07-16 20:27:44",1827,"2017-07-17 04:27:52","2017-07-17 04:27:52"
65879,458165108,"2017-07-16 20:27:59",194,"2017-07-17 04:28:05","2017-07-17 04:28:05"
65880,142561308,"2017-07-16 20:32:45",1933,"2017-07-17 04:32:55","2017-07-17 04:32:55"
65881,458165108,"2017-07-16 20:33:00",194,"2017-07-17 04:33:07","2017-07-17 04:33:07"
65882,142561308,"2017-07-16 20:37:46",1831,"2017-07-17 04:37:58","2017-07-17 04:37:58"
65883,458165108,"2017-07-16 20:38:01",219,"2017-07-17 04:38:11","2017-07-17 04:38:11"
65884,142561308,"2017-07-16 20:42:47",1665,"2017-07-17 04:42:49","2017-07-17 04:42:49"
65885,458165108,"2017-07-16 20:43:02",216,"2017-07-17 04:43:13","2017-07-17 04:43:13"
65886,142561308,"2017-07-16 20:47:48",1945,"2017-07-17 04:47:57","2017-07-17 04:47:57"
65887,458165108,"2017-07-16 20:48:03",219,"2017-07-17 04:48:10","2017-07-17 04:48:10"
65888,142561308,"2017-07-16 20:52:49",1380,"2017-07-17 04:53:00","2017-07-17 04:53:00"
65889,458165108,"2017-07-16 20:53:04",220,"2017-07-17 04:53:13","2017-07-17 04:53:13"
65890,142561308,"2017-07-16 20:57:51",1782,"2017-07-17 04:57:51","2017-07-17 04:57:51"
65891,458165108,"2017-07-16 20:58:05",219,"2017-07-17 04:58:16","2017-07-17 04:58:16"
65892,142561308,"2017-07-16 21:02:51",1363,"2017-07-17 05:02:55","2017-07-17 05:02:55"
65893,458165108,"2017-07-16 21:03:06",214,"2017-07-17 05:03:07","2017-07-17 05:03:07"
65894,142561308,"2017-07-16 21:07:53",1982,"2017-07-17 05:07:58","2017-07-17 05:07:58"
65895,458165108,"2017-07-16 21:08:07",213,"2017-07-17 05:08:11","2017-07-17 05:08:11"
65896,142561308,"2017-07-16 21:12:54",1795,"2017-07-17 05:13:01","2017-07-17 05:13:01"
65897,458165108,"2017-07-16 21:13:08",214,"2017-07-17 05:13:14","2017-07-17 05:13:14"
65898,142561308,"2017-07-16 21:17:55",2083,"2017-07-17 05:18:04","2017-07-17 05:18:04"
65899,458165108,"2017-07-16 21:18:09",212,"2017-07-17 05:18:16","2017-07-17 05:18:16"
65900,142561308,"2017-07-16 21:22:56",2011,"2017-07-17 05:23:06","2017-07-17 05:23:06"
65901,458165108,"2017-07-16 21:23:11",200,"2017-07-17 05:23:19","2017-07-17 05:23:19"
65902,142561308,"2017-07-16 21:27:58",1890,"2017-07-17 05:28:09","2017-07-17 05:28:09"
65903,458165108,"2017-07-16 21:28:12",192,"2017-07-17 05:28:22","2017-07-17 05:28:22"
65904,142561308,"2017-07-16 21:32:58",2227,"2017-07-17 05:33:00","2017-07-17 05:33:00"
65905,458165108,"2017-07-16 21:33:13",192,"2017-07-17 05:33:24","2017-07-17 05:33:24"
65906,142561308,"2017-07-16 21:38:00",1756,"2017-07-17 05:38:03","2017-07-17 05:38:03"
65907,458165108,"2017-07-16 21:38:14",192,"2017-07-17 05:38:16","2017-07-17 05:38:16"
65908,142561308,"2017-07-16 21:43:01",2248,"2017-07-17 05:43:06","2017-07-17 05:43:06"
65909,458165108,"2017-07-16 21:43:15",191,"2017-07-17 05:43:19","2017-07-17 05:43:19"
65910,142561308,"2017-07-16 21:48:02",1658,"2017-07-17 05:48:09","2017-07-17 05:48:09"
65911,458165108,"2017-07-16 21:48:16",213,"2017-07-17 05:48:21","2017-07-17 05:48:21"
65912,142561308,"2017-07-16 21:53:03",2233,"2017-07-17 05:53:12","2017-07-17 05:53:12"
65913,458165108,"2017-07-16 21:53:17",214,"2017-07-17 05:53:25","2017-07-17 05:53:25"
65914,142561308,"2017-07-16 21:58:04",1816,"2017-07-17 05:58:15","2017-07-17 05:58:15"
65915,458165108,"2017-07-16 21:58:18",211,"2017-07-17 05:58:28","2017-07-17 05:58:28"
65916,142561308,"2017-07-16 22:03:05",2743,"2017-07-17 06:03:06","2017-07-17 06:03:06"
65917,458165108,"2017-07-16 22:03:19",191,"2017-07-17 06:03:30","2017-07-17 06:03:30"
65918,142561308,"2017-07-16 22:08:06",3186,"2017-07-17 06:08:09","2017-07-17 06:08:09"
65919,458165108,"2017-07-16 22:08:20",191,"2017-07-17 06:08:22","2017-07-17 06:08:22"
65920,142561308,"2017-07-16 22:13:07",3048,"2017-07-17 06:13:12","2017-07-17 06:13:12"
65921,458165108,"2017-07-16 22:13:21",193,"2017-07-17 06:13:25","2017-07-17 06:13:25"
65922,142561308,"2017-07-16 22:18:08",3393,"2017-07-17 06:18:16","2017-07-17 06:18:16"
65923,458165108,"2017-07-16 22:18:22",216,"2017-07-17 06:18:29","2017-07-17 06:18:29"
65924,142561308,"2017-07-16 22:23:09",2129,"2017-07-17 06:23:19","2017-07-17 06:23:19"
65925,458165108,"2017-07-16 22:23:23",213,"2017-07-17 06:23:32","2017-07-17 06:23:32"
65926,142561308,"2017-07-16 22:28:10",2901,"2017-07-17 06:28:11","2017-07-17 06:28:11"
65927,458165108,"2017-07-16 22:28:24",216,"2017-07-17 06:28:35","2017-07-17 06:28:35"
65928,142561308,"2017-07-16 22:33:11",2508,"2017-07-17 06:33:14","2017-07-17 06:33:14"
65929,458165108,"2017-07-16 22:33:25",217,"2017-07-17 06:33:27","2017-07-17 06:33:27"
65930,142561308,"2017-07-16 22:38:13",2856,"2017-07-17 06:38:17","2017-07-17 06:38:17"
65931,458165108,"2017-07-16 22:38:26",217,"2017-07-17 06:38:30","2017-07-17 06:38:30"
65932,142561308,"2017-07-16 22:43:14",2082,"2017-07-17 06:43:20","2017-07-17 06:43:20"
65933,458165108,"2017-07-16 22:43:27",212,"2017-07-17 06:43:33","2017-07-17 06:43:33"
65934,142561308,"2017-07-16 22:48:15",2695,"2017-07-17 06:48:23","2017-07-17 06:48:23"
65935,458165108,"2017-07-16 22:48:28",212,"2017-07-17 06:48:36","2017-07-17 06:48:36"
65936,142561308,"2017-07-16 22:53:16",2164,"2017-07-17 06:53:26","2017-07-17 06:53:26"
65937,458165108,"2017-07-16 22:53:29",214,"2017-07-17 06:53:39","2017-07-17 06:53:39"
65938,142561308,"2017-07-16 22:58:17",2619,"2017-07-17 06:58:17","2017-07-17 06:58:17"
65939,458165108,"2017-07-16 22:58:30",212,"2017-07-17 06:58:42","2017-07-17 06:58:42"
65940,142561308,"2017-07-16 23:03:18",2288,"2017-07-17 07:03:20","2017-07-17 07:03:20"
65941,458165108,"2017-07-16 23:03:32",202,"2017-07-17 07:03:33","2017-07-17 07:03:33"
65942,142561308,"2017-07-16 23:08:19",2391,"2017-07-17 07:08:29","2017-07-17 07:08:29"
65943,458165108,"2017-07-16 23:08:33",191,"2017-07-17 07:08:42","2017-07-17 07:08:42"
65944,142561308,"2017-07-16 23:13:20",2095,"2017-07-17 07:13:22","2017-07-17 07:13:22"
65945,458165108,"2017-07-16 23:13:34",204,"2017-07-17 07:13:46","2017-07-17 07:13:46"
65946,142561308,"2017-07-16 23:18:21",2326,"2017-07-17 07:18:24","2017-07-17 07:18:24"
65947,458165108,"2017-07-16 23:18:36",201,"2017-07-17 07:18:37","2017-07-17 07:18:37"
65948,142561308,"2017-07-16 23:23:22",2043,"2017-07-17 07:23:28","2017-07-17 07:23:28"
65949,458165108,"2017-07-16 23:23:37",216,"2017-07-17 07:23:40","2017-07-17 07:23:40"
65950,142561308,"2017-07-16 23:28:23",2549,"2017-07-17 07:28:30","2017-07-17 07:28:30"
65951,458165108,"2017-07-16 23:28:38",240,"2017-07-17 07:28:43","2017-07-17 07:28:43"
65952,142561308,"2017-07-16 23:33:24",2129,"2017-07-17 07:33:33","2017-07-17 07:33:33"
65953,458165108,"2017-07-16 23:33:40",827,"2017-07-17 07:33:46","2017-07-17 07:33:46"
65954,142561308,"2017-07-16 23:38:25",3019,"2017-07-17 07:38:36","2017-07-17 07:38:36"
65955,458165108,"2017-07-16 23:38:41",722,"2017-07-17 07:38:48","2017-07-17 07:38:48"
65956,142561308,"2017-07-16 23:43:26",3286,"2017-07-17 07:43:27","2017-07-17 07:43:27"
65957,458165108,"2017-07-16 23:43:42",217,"2017-07-17 07:43:51","2017-07-17 07:43:51"
65958,142561308,"2017-07-16 23:48:27",2777,"2017-07-17 07:48:30","2017-07-17 07:48:30"
65959,458165108,"2017-07-16 23:48:43",531,"2017-07-17 07:48:55","2017-07-17 07:48:55"
65960,142561308,"2017-07-16 23:53:28",1708,"2017-07-17 07:53:33","2017-07-17 07:53:33"
65961,458165108,"2017-07-16 23:53:44",251,"2017-07-17 07:53:46","2017-07-17 07:53:46"
65962,142561308,"2017-07-16 23:58:30",3376,"2017-07-17 07:58:36","2017-07-17 07:58:36"
65963,458165108,"2017-07-16 23:58:45",518,"2017-07-17 07:58:49","2017-07-17 07:58:49"
65964,142561308,"2017-07-17 00:03:31",727,"2017-07-17 08:03:38","2017-07-17 08:03:38"
65965,458165108,"2017-07-17 00:03:46",268,"2017-07-17 08:03:51","2017-07-17 08:03:51"
65966,142561308,"2017-07-17 00:08:33",1649,"2017-07-17 08:08:41","2017-07-17 08:08:41"
65967,458165108,"2017-07-17 00:08:47",266,"2017-07-17 08:08:54","2017-07-17 08:08:54"
65968,142561308,"2017-07-17 00:13:34",1201,"2017-07-17 08:13:45","2017-07-17 08:13:45"
65969,458165108,"2017-07-17 00:13:48",238,"2017-07-17 08:13:58","2017-07-17 08:13:58"
65970,142561308,"2017-07-17 00:18:35",1038,"2017-07-17 08:18:37","2017-07-17 08:18:37"
65971,458165108,"2017-07-17 00:18:50",231,"2017-07-17 08:19:01","2017-07-17 08:19:01"
65972,142561308,"2017-07-17 00:23:36",1173,"2017-07-17 08:23:40","2017-07-17 08:23:40"
65973,458165108,"2017-07-17 00:23:52",231,"2017-07-17 08:23:53","2017-07-17 08:23:53"
65974,142561308,"2017-07-17 00:28:37",2726,"2017-07-17 08:28:43","2017-07-17 08:28:43"
65975,458165108,"2017-07-17 00:28:53",230,"2017-07-17 08:28:55","2017-07-17 08:28:55"
65976,142561308,"2017-07-17 00:33:38",3241,"2017-07-17 08:33:45","2017-07-17 08:33:45"
65977,458165108,"2017-07-17 00:33:54",249,"2017-07-17 08:33:58","2017-07-17 08:33:58"
65978,142561308,"2017-07-17 00:38:39",414,"2017-07-17 08:38:48","2017-07-17 08:38:48"
65979,458165108,"2017-07-17 00:38:55",265,"2017-07-17 08:39:01","2017-07-17 08:39:01"
65980,142561308,"2017-07-17 00:43:40",410,"2017-07-17 08:43:51","2017-07-17 08:43:51"
65981,458165108,"2017-07-17 00:43:57",252,"2017-07-17 08:44:04","2017-07-17 08:44:04"
65982,142561308,"2017-07-17 00:48:42",329,"2017-07-17 08:48:43","2017-07-17 08:48:43"
65983,458165108,"2017-07-17 00:48:58",252,"2017-07-17 08:49:07","2017-07-17 08:49:07"
65984,142561308,"2017-07-17 00:53:43",224,"2017-07-17 08:53:45","2017-07-17 08:53:45"
65985,458165108,"2017-07-17 00:53:59",251,"2017-07-17 08:54:09","2017-07-17 08:54:09"
65986,142561308,"2017-07-17 00:58:44",222,"2017-07-17 08:58:48","2017-07-17 08:58:48"
65987,458165108,"2017-07-17 00:59:00",248,"2017-07-17 08:59:01","2017-07-17 08:59:01"
65988,142561308,"2017-07-17 01:03:45",256,"2017-07-17 09:03:51","2017-07-17 09:03:51"
65989,458165108,"2017-07-17 01:04:01",221,"2017-07-17 09:04:04","2017-07-17 09:04:04"
65990,142561308,"2017-07-17 01:08:46",234,"2017-07-17 09:08:54","2017-07-17 09:08:54"
65991,458165108,"2017-07-17 01:09:03",218,"2017-07-17 09:09:07","2017-07-17 09:09:07"
65992,142561308,"2017-07-17 01:13:46",228,"2017-07-17 09:13:58","2017-07-17 09:13:58"
65993,458165108,"2017-07-17 01:14:04",217,"2017-07-17 09:14:10","2017-07-17 09:14:10"
65994,142561308,"2017-07-17 01:18:48",332,"2017-07-17 09:18:50","2017-07-17 09:18:50"
65995,458165108,"2017-07-17 01:19:05",215,"2017-07-17 09:19:14","2017-07-17 09:19:14"
65996,142561308,"2017-07-17 01:23:49",339,"2017-07-17 09:23:52","2017-07-17 09:23:52"
65997,458165108,"2017-07-17 01:24:06",216,"2017-07-17 09:24:17","2017-07-17 09:24:17"
65998,142561308,"2017-07-17 01:28:51",336,"2017-07-17 09:29:01","2017-07-17 09:29:01"
65999,458165108,"2017-07-17 01:29:07",218,"2017-07-17 09:29:14","2017-07-17 09:29:14"
66000,142561308,"2017-07-17 01:33:51",220,"2017-07-17 09:33:52","2017-07-17 09:33:52"
66001,458165108,"2017-07-17 01:34:08",192,"2017-07-17 09:34:17","2017-07-17 09:34:17"
66002,142561308,"2017-07-17 01:38:53",214,"2017-07-17 09:38:55","2017-07-17 09:38:55"
66003,458165108,"2017-07-17 01:39:09",192,"2017-07-17 09:39:20","2017-07-17 09:39:20"
66004,142561308,"2017-07-17 01:43:54",213,"2017-07-17 09:43:58","2017-07-17 09:43:58"
66005,458165108,"2017-07-17 01:44:10",192,"2017-07-17 09:44:11","2017-07-17 09:44:11"
66006,142561308,"2017-07-17 01:48:55",212,"2017-07-17 09:49:01","2017-07-17 09:49:01"
66007,458165108,"2017-07-17 01:49:11",192,"2017-07-17 09:49:14","2017-07-17 09:49:14"
66008,142561308,"2017-07-17 01:53:56",211,"2017-07-17 09:54:04","2017-07-17 09:54:04"
66009,458165108,"2017-07-17 01:54:12",192,"2017-07-17 09:54:17","2017-07-17 09:54:17"
66010,142561308,"2017-07-17 01:58:57",210,"2017-07-17 09:59:07","2017-07-17 09:59:07"
66011,458165108,"2017-07-17 01:59:13",191,"2017-07-17 09:59:20","2017-07-17 09:59:20"
66012,142561308,"2017-07-17 02:03:58",326,"2017-07-17 10:03:59","2017-07-17 10:03:59"
66013,458165108,"2017-07-17 02:04:14",217,"2017-07-17 10:04:23","2017-07-17 10:04:23"
66014,142561308,"2017-07-17 02:08:59",330,"2017-07-17 10:09:01","2017-07-17 10:09:01"
66015,458165108,"2017-07-17 02:09:15",216,"2017-07-17 10:09:26","2017-07-17 10:09:26"
66016,142561308,"2017-07-17 02:14:00",328,"2017-07-17 10:14:11","2017-07-17 10:14:11"
66017,458165108,"2017-07-17 02:14:16",197,"2017-07-17 10:14:24","2017-07-17 10:14:24"
66018,142561308,"2017-07-17 02:19:01",207,"2017-07-17 10:19:03","2017-07-17 10:19:03"
66019,458165108,"2017-07-17 02:19:17",192,"2017-07-17 10:19:27","2017-07-17 10:19:27"
66020,142561308,"2017-07-17 02:24:02",207,"2017-07-17 10:24:05","2017-07-17 10:24:05"
66021,458165108,"2017-07-17 02:24:19",222,"2017-07-17 10:24:30","2017-07-17 10:24:30"
66022,142561308,"2017-07-17 02:29:03",207,"2017-07-17 10:29:09","2017-07-17 10:29:09"
66023,458165108,"2017-07-17 02:29:20",218,"2017-07-17 10:29:21","2017-07-17 10:29:21"
66024,142561308,"2017-07-17 02:34:04",206,"2017-07-17 10:34:12","2017-07-17 10:34:12"
66025,458165108,"2017-07-17 02:34:21",222,"2017-07-17 10:34:25","2017-07-17 10:34:25"
66026,142561308,"2017-07-17 02:39:05",205,"2017-07-17 10:39:15","2017-07-17 10:39:15"
66027,458165108,"2017-07-17 02:39:22",221,"2017-07-17 10:39:27","2017-07-17 10:39:27"
66028,142561308,"2017-07-17 02:44:06",208,"2017-07-17 10:44:18","2017-07-17 10:44:18"
66029,458165108,"2017-07-17 02:44:24",221,"2017-07-17 10:44:31","2017-07-17 10:44:31"
66030,142561308,"2017-07-17 02:49:08",326,"2017-07-17 10:49:11","2017-07-17 10:49:11"
66031,458165108,"2017-07-17 02:49:26",216,"2017-07-17 10:49:35","2017-07-17 10:49:35"
66032,142561308,"2017-07-17 02:54:09",324,"2017-07-17 10:54:14","2017-07-17 10:54:14"
66033,458165108,"2017-07-17 02:54:27",217,"2017-07-17 10:54:38","2017-07-17 10:54:38"
66034,142561308,"2017-07-17 02:59:10",313,"2017-07-17 10:59:17","2017-07-17 10:59:17"
66035,458165108,"2017-07-17 02:59:28",216,"2017-07-17 10:59:29","2017-07-17 10:59:29"
66036,142561308,"2017-07-17 03:04:11",204,"2017-07-17 11:04:19","2017-07-17 11:04:19"
66037,458165108,"2017-07-17 03:04:30",214,"2017-07-17 11:04:32","2017-07-17 11:04:32"
66038,142561308,"2017-07-17 03:09:12",204,"2017-07-17 11:09:24","2017-07-17 11:09:24"
66039,458165108,"2017-07-17 03:09:31",216,"2017-07-17 11:09:37","2017-07-17 11:09:37"
66040,142561308,"2017-07-17 03:14:13",204,"2017-07-17 11:14:15","2017-07-17 11:14:15"
66041,458165108,"2017-07-17 03:14:32",210,"2017-07-17 11:14:40","2017-07-17 11:14:40"
66042,142561308,"2017-07-17 03:19:14",204,"2017-07-17 11:19:19","2017-07-17 11:19:19"
66043,458165108,"2017-07-17 03:19:33",192,"2017-07-17 11:19:43","2017-07-17 11:19:43"
66044,142561308,"2017-07-17 03:24:14",204,"2017-07-17 11:24:22","2017-07-17 11:24:22"
66045,458165108,"2017-07-17 03:24:34",192,"2017-07-17 11:24:34","2017-07-17 11:24:34"
66046,142561308,"2017-07-17 03:29:16",215,"2017-07-17 11:29:28","2017-07-17 11:29:28"
66047,458165108,"2017-07-17 03:29:35",192,"2017-07-17 11:29:40","2017-07-17 11:29:40"
66048,142561308,"2017-07-17 03:34:17",327,"2017-07-17 11:34:19","2017-07-17 11:34:19"
66049,458165108,"2017-07-17 03:34:36",192,"2017-07-17 11:34:43","2017-07-17 11:34:43"
66050,142561308,"2017-07-17 03:39:18",324,"2017-07-17 11:39:23","2017-07-17 11:39:23"
66051,458165108,"2017-07-17 03:39:37",192,"2017-07-17 11:39:49","2017-07-17 11:39:49"
66052,142561308,"2017-07-17 03:44:19",308,"2017-07-17 11:44:28","2017-07-17 11:44:28"
66053,458165108,"2017-07-17 03:44:38",192,"2017-07-17 11:44:41","2017-07-17 11:44:41"
66054,142561308,"2017-07-17 03:49:20",203,"2017-07-17 11:49:21","2017-07-17 11:49:21"
66055,458165108,"2017-07-17 03:49:39",218,"2017-07-17 11:49:46","2017-07-17 11:49:46"
66056,142561308,"2017-07-17 03:54:21",203,"2017-07-17 11:54:26","2017-07-17 11:54:26"
66057,458165108,"2017-07-17 03:54:41",219,"2017-07-17 11:54:51","2017-07-17 11:54:51"
66058,142561308,"2017-07-17 03:59:22",202,"2017-07-17 11:59:30","2017-07-17 11:59:30"
66059,458165108,"2017-07-17 03:59:42",199,"2017-07-17 11:59:43","2017-07-17 11:59:43"
66060,142561308,"2017-07-17 04:04:23",203,"2017-07-17 12:04:23","2017-07-17 12:04:23"
66061,458165108,"2017-07-17 04:04:43",197,"2017-07-17 12:04:48","2017-07-17 12:04:48"
66062,142561308,"2017-07-17 04:09:24",203,"2017-07-17 12:09:26","2017-07-17 12:09:26"
66063,458165108,"2017-07-17 04:09:44",222,"2017-07-17 12:09:51","2017-07-17 12:09:51"
66064,142561308,"2017-07-17 04:14:25",222,"2017-07-17 12:14:30","2017-07-17 12:14:30"
66065,458165108,"2017-07-17 04:14:46",219,"2017-07-17 12:14:54","2017-07-17 12:14:54"
66066,142561308,"2017-07-17 04:19:27",321,"2017-07-17 12:19:28","2017-07-17 12:19:28"
66067,458165108,"2017-07-17 04:19:47",222,"2017-07-17 12:19:52","2017-07-17 12:19:52"
66068,142561308,"2017-07-17 04:24:28",320,"2017-07-17 12:24:31","2017-07-17 12:24:31"
66069,458165108,"2017-07-17 04:24:48",222,"2017-07-17 12:24:56","2017-07-17 12:24:56"
66070,142561308,"2017-07-17 04:29:29",295,"2017-07-17 12:29:34","2017-07-17 12:29:34"
66071,458165108,"2017-07-17 04:29:49",220,"2017-07-17 12:29:58","2017-07-17 12:29:58"
66072,142561308,"2017-07-17 04:34:30",202,"2017-07-17 12:34:37","2017-07-17 12:34:37"
66073,458165108,"2017-07-17 04:34:50",216,"2017-07-17 12:35:01","2017-07-17 12:35:01"
66074,142561308,"2017-07-17 04:39:31",202,"2017-07-17 12:39:40","2017-07-17 12:39:40"
66075,458165108,"2017-07-17 04:39:52",219,"2017-07-17 12:39:53","2017-07-17 12:39:53"
66076,142561308,"2017-07-17 04:44:32",202,"2017-07-17 12:44:33","2017-07-17 12:44:33"
66077,458165108,"2017-07-17 04:44:53",216,"2017-07-17 12:44:57","2017-07-17 12:44:57"
66078,142561308,"2017-07-17 04:49:34",203,"2017-07-17 12:49:38","2017-07-17 12:49:38"
66079,458165108,"2017-07-17 04:49:54",215,"2017-07-17 12:50:02","2017-07-17 12:50:02"
66080,142561308,"2017-07-17 04:54:34",203,"2017-07-17 12:54:42","2017-07-17 12:54:42"
66081,458165108,"2017-07-17 04:54:55",218,"2017-07-17 12:55:07","2017-07-17 12:55:07"
66082,142561308,"2017-07-17 04:59:36",227,"2017-07-17 12:59:36","2017-07-17 12:59:36"
66083,458165108,"2017-07-17 04:59:56",212,"2017-07-17 13:00:01","2017-07-17 13:00:01"
66084,142561308,"2017-07-17 05:04:37",321,"2017-07-17 13:04:39","2017-07-17 13:04:39"
66085,458165108,"2017-07-17 05:04:57",194,"2017-07-17 13:05:04","2017-07-17 13:05:04"
66086,142561308,"2017-07-17 05:09:38",318,"2017-07-17 13:09:42","2017-07-17 13:09:42"
66087,458165108,"2017-07-17 05:09:58",193,"2017-07-17 13:10:07","2017-07-17 13:10:07"
66088,142561308,"2017-07-17 05:14:39",287,"2017-07-17 13:14:46","2017-07-17 13:14:46"
66089,458165108,"2017-07-17 05:14:59",192,"2017-07-17 13:15:10","2017-07-17 13:15:10"
66090,142561308,"2017-07-17 05:19:40",202,"2017-07-17 13:19:49","2017-07-17 13:19:49"
66091,458165108,"2017-07-17 05:20:01",192,"2017-07-17 13:20:01","2017-07-17 13:20:01"
66092,142561308,"2017-07-17 05:24:41",203,"2017-07-17 13:24:52","2017-07-17 13:24:52"
66093,458165108,"2017-07-17 05:25:02",192,"2017-07-17 13:25:05","2017-07-17 13:25:05"
66094,142561308,"2017-07-17 05:29:42",203,"2017-07-17 13:29:44","2017-07-17 13:29:44"
66095,458165108,"2017-07-17 05:30:03",205,"2017-07-17 13:30:08","2017-07-17 13:30:08"
66096,142561308,"2017-07-17 05:34:42",202,"2017-07-17 13:34:48","2017-07-17 13:34:48"
66097,458165108,"2017-07-17 05:35:04",218,"2017-07-17 13:35:12","2017-07-17 13:35:12"
66098,142561308,"2017-07-17 05:39:45",202,"2017-07-17 13:39:52","2017-07-17 13:39:52"
66099,458165108,"2017-07-17 05:40:06",212,"2017-07-17 13:40:16","2017-07-17 13:40:16"
66100,142561308,"2017-07-17 05:44:46",236,"2017-07-17 13:44:57","2017-07-17 13:44:57"
66101,458165108,"2017-07-17 05:45:07",192,"2017-07-17 13:45:09","2017-07-17 13:45:09"
66102,142561308,"2017-07-17 05:49:47",319,"2017-07-17 13:49:50","2017-07-17 13:49:50"
66103,458165108,"2017-07-17 05:50:08",200,"2017-07-17 13:50:15","2017-07-17 13:50:15"
66104,142561308,"2017-07-17 05:54:48",319,"2017-07-17 13:54:55","2017-07-17 13:54:55"
66105,458165108,"2017-07-17 05:55:09",220,"2017-07-17 13:55:19","2017-07-17 13:55:19"
66106,142561308,"2017-07-17 05:59:49",280,"2017-07-17 13:59:59","2017-07-17 13:59:59"
66107,458165108,"2017-07-17 06:00:10",218,"2017-07-17 14:00:11","2017-07-17 14:00:11"
66108,142561308,"2017-07-17 06:04:50",201,"2017-07-17 14:04:50","2017-07-17 14:04:50"
66109,458165108,"2017-07-17 06:05:11",220,"2017-07-17 14:05:15","2017-07-17 14:05:15"
66110,142561308,"2017-07-17 06:09:51",1340,"2017-07-17 14:09:55","2017-07-17 14:09:55"
66111,458165108,"2017-07-17 06:10:12",220,"2017-07-17 14:10:20","2017-07-17 14:10:20"
66112,142561308,"2017-07-17 06:14:52",2922,"2017-07-17 14:15:01","2017-07-17 14:15:01"
66113,458165108,"2017-07-17 06:15:13",219,"2017-07-17 14:15:14","2017-07-17 14:15:14"
66114,142561308,"2017-07-17 06:19:53",807,"2017-07-17 14:20:04","2017-07-17 14:20:04"
66115,458165108,"2017-07-17 06:20:14",215,"2017-07-17 14:20:17","2017-07-17 14:20:17"
66116,142561308,"2017-07-17 06:24:54",200,"2017-07-17 14:24:57","2017-07-17 14:24:57"
66117,458165108,"2017-07-17 06:25:15",218,"2017-07-17 14:25:21","2017-07-17 14:25:21"
66118,142561308,"2017-07-17 06:29:55",242,"2017-07-17 14:30:01","2017-07-17 14:30:01"
66119,458165108,"2017-07-17 06:30:16",215,"2017-07-17 14:30:25","2017-07-17 14:30:25"
66120,142561308,"2017-07-17 06:34:56",316,"2017-07-17 14:35:04","2017-07-17 14:35:04"
66121,458165108,"2017-07-17 06:35:17",215,"2017-07-17 14:35:28","2017-07-17 14:35:28"
66122,142561308,"2017-07-17 06:39:57",317,"2017-07-17 14:40:08","2017-07-17 14:40:08"
66123,458165108,"2017-07-17 06:40:18",218,"2017-07-17 14:40:21","2017-07-17 14:40:21"
66124,142561308,"2017-07-17 06:44:58",271,"2017-07-17 14:44:59","2017-07-17 14:44:59"
66125,458165108,"2017-07-17 06:45:19",204,"2017-07-17 14:45:24","2017-07-17 14:45:24"
66126,142561308,"2017-07-17 06:49:59",200,"2017-07-17 14:50:03","2017-07-17 14:50:03"
66127,458165108,"2017-07-17 06:50:21",193,"2017-07-17 14:50:28","2017-07-17 14:50:28"
66128,142561308,"2017-07-17 06:55:00",200,"2017-07-17 14:55:06","2017-07-17 14:55:06"
66129,458165108,"2017-07-17 06:55:22",193,"2017-07-17 14:55:31","2017-07-17 14:55:31"
66130,142561308,"2017-07-17 07:00:01",200,"2017-07-17 15:00:11","2017-07-17 15:00:11"
66131,458165108,"2017-07-17 07:00:23",193,"2017-07-17 15:00:24","2017-07-17 15:00:24"
66132,142561308,"2017-07-17 07:05:02",200,"2017-07-17 15:05:14","2017-07-17 15:05:14"
66133,458165108,"2017-07-17 07:05:24",193,"2017-07-17 15:05:26","2017-07-17 15:05:26"
66134,142561308,"2017-07-17 07:10:04",200,"2017-07-17 15:10:06","2017-07-17 15:10:06"
66135,458165108,"2017-07-17 07:10:25",194,"2017-07-17 15:10:31","2017-07-17 15:10:31"
66136,142561308,"2017-07-17 07:15:05",249,"2017-07-17 15:15:09","2017-07-17 15:15:09"
66137,458165108,"2017-07-17 07:15:26",216,"2017-07-17 15:15:33","2017-07-17 15:15:33"
66138,142561308,"2017-07-17 07:20:06",317,"2017-07-17 15:20:12","2017-07-17 15:20:12"
66139,458165108,"2017-07-17 07:20:28",219,"2017-07-17 15:20:36","2017-07-17 15:20:36"
66140,142561308,"2017-07-17 07:25:07",316,"2017-07-17 15:25:15","2017-07-17 15:25:15"
66141,458165108,"2017-07-17 07:25:29",212,"2017-07-17 15:25:40","2017-07-17 15:25:40"
66142,142561308,"2017-07-17 07:30:09",263,"2017-07-17 15:30:10","2017-07-17 15:30:10"
66143,458165108,"2017-07-17 07:30:30",192,"2017-07-17 15:30:34","2017-07-17 15:30:34"
66144,142561308,"2017-07-17 07:35:09",200,"2017-07-17 15:35:12","2017-07-17 15:35:12"
66145,458165108,"2017-07-17 07:35:31",208,"2017-07-17 15:35:37","2017-07-17 15:35:37"
66146,142561308,"2017-07-17 07:40:10",200,"2017-07-17 15:40:15","2017-07-17 15:40:15"
66147,458165108,"2017-07-17 07:40:32",218,"2017-07-17 15:40:40","2017-07-17 15:40:40"
66148,142561308,"2017-07-17 07:45:11",200,"2017-07-17 15:45:18","2017-07-17 15:45:18"
66149,458165108,"2017-07-17 07:45:33",219,"2017-07-17 15:45:44","2017-07-17 15:45:44"
